,reserva_id,hotel_id,cliente_id,fecha_reserva,fecha_checkin,fecha_checkout,monto_total,estado_reserva
3072,3072,72,863,2023-09-21,2022-05-03,2022-05-04,6003,pendiente
3073,3073,75,770,2020-10-17,2023-06-27,2023-06-28,4454,cancelada
3074,3074,87,904,2020-01-26,2021-03-23,2022-07-25,2356,cancelada
3075,3075,13,403,2023-09-17,2021-02-06,2024-06-01,4888,pendiente
3076,3076,2,673,2022-06-05,2020-01-07,2023-04-25,3768,pendiente
3077,3077,39,87,2021-12-09,2024-06-21,2024-06-22,8417,pendiente
3078,3078,22,142,2022-03-03,2023-04-12,2023-04-13,1610,cancelada
3079,3079,50,679,2023-06-23,2023-01-21,2024-03-14,6143,confirmada
3080,3080,27,588,2024-05-15,2022-12-14,2024-06-23,5122,cancelada
3081,3081,15,85,2021-11-19,2021-08-06,2023-07-19,1780,cancelada
3082,3082,48,473,2021-02-11,2023-01-23,2023-01-24,4046,confirmada
3083,3083,74,520,2020-11-16,2020-08-17,2023-02-11,5477,confirmada
3084,3084,100,16,2023-09-16,2023-05-05,2023-09-21,8198,cancelada
3085,3085,72,506,2024-01-20,2023-01-05,2023-01-06,6888,pendiente
3086,3086,74,158,2022-01-16,2021-10-08,2021-10-09,7333,cancelada
3087,3087,47,899,2020-04-04,2020-05-10,2023-12-01,6231,confirmada
3088,3088,97,535,2024-01-09,2021-04-30,2021-05-01,7354,pendiente
3089,3089,72,539,2020-09-23,2024-04-07,2024-04-08,6134,confirmada
3090,3090,36,888,2020-10-05,2024-01-14,2024-01-15,8127,pendiente
3091,3091,23,455,2024-05-15,2021-10-04,2021-11-02,3863,cancelada
3092,3092,31,483,2021-01-15,2020-03-23,2023-04-22,9277,pendiente
3093,3093,40,298,2021-02-13,2020-09-12,2022-01-13,6975,pendiente
3094,3094,2,278,2020-12-12,2024-02-09,2024-02-10,2651,pendiente
3095,3095,66,484,2020-06-28,2020-07-11,2020-12-20,4675,confirmada
3096,3096,60,94,2021-11-07,2023-02-14,2023-07-08,88,confirmada
3097,3097,69,458,2023-04-17,2020-06-14,2020-06-15,187,confirmada
3098,3098,96,257,2023-11-26,2021-12-20,2021-12-21,6019,pendiente
3099,3099,80,204,2020-07-10,2020-05-09,2022-12-26,4989,pendiente
3100,3100,58,177,2022-07-08,2021-02-21,2022-10-30,5452,confirmada
3101,3101,88,452,2023-11-14,2022-04-29,2023-04-18,9469,confirmada
3102,3102,77,312,2021-02-19,2020-12-27,2022-08-26,5909,pendiente
3103,3103,14,600,2022-08-12,2020-12-02,2022-08-08,8608,cancelada
3104,3104,38,233,2021-10-05,2020-03-21,2021-11-09,8992,cancelada
3105,3105,45,99,2021-02-14,2021-02-15,2022-12-08,7266,pendiente
3106,3106,87,465,2020-09-21,2023-04-27,2023-04-28,7395,pendiente
3107,3107,42,752,2021-11-12,2023-05-25,2023-05-26,6617,confirmada
3108,3108,98,817,2021-11-03,2023-08-25,2023-10-02,7134,cancelada
3109,3109,93,939,2020-09-22,2022-02-19,2022-09-27,9002,pendiente
3110,3110,22,282,2022-01-11,2023-02-04,2023-02-05,8436,confirmada
3111,3111,76,128,2020-10-13,2020-03-20,2020-10-30,1357,pendiente
3112,3112,10,900,2021-09-13,2021-07-16,2021-07-17,2454,confirmada
3113,3113,27,777,2020-04-27,2022-05-23,2022-05-24,3163,pendiente
3114,3114,100,480,2022-05-14,2023-07-05,2023-07-26,1313,confirmada
3115,3115,31,127,2021-03-10,2024-07-04,2024-07-05,8343,cancelada
3116,3116,26,647,2023-12-23,2020-07-08,2024-02-08,6041,confirmada
3117,3117,57,142,2024-01-04,2021-11-15,2024-05-15,4985,cancelada
3118,3118,38,935,2021-04-30,2020-09-21,2023-05-29,5281,pendiente
3119,3119,18,567,2020-04-09,2022-11-29,2023-02-28,8300,pendiente
3120,3120,51,131,2024-05-04,2021-08-03,2024-03-16,6727,pendiente
3121,3121,79,355,2021-12-17,2021-09-16,2022-02-24,1819,cancelada
3122,3122,62,243,2021-08-29,2023-04-11,2023-04-12,4968,confirmada
3123,3123,99,701,2021-05-30,2021-10-23,2021-10-24,6136,pendiente
3124,3124,34,702,2020-01-20,2023-01-03,2023-01-04,5251,pendiente
3125,3125,72,708,2023-11-19,2024-05-27,2024-05-28,5919,confirmada
3126,3126,16,327,2022-06-19,2022-02-17,2022-02-18,6119,confirmada
3127,3127,78,226,2023-10-06,2023-08-10,2023-08-11,9053,pendiente
3128,3128,77,357,2022-11-01,2022-06-03,2022-08-27,6206,confirmada
3129,3129,41,587,2024-04-22,2023-12-19,2023-12-20,392,confirmada
3130,3130,53,291,2023-12-08,2023-03-19,2023-03-20,7580,confirmada
3131,3131,91,746,2021-01-21,2023-05-07,2023-10-27,4930,confirmada
3132,3132,80,215,2022-05-17,2022-02-04,2022-02-05,7709,cancelada
3133,3133,40,710,2023-10-25,2024-03-06,2024-03-07,4365,pendiente
3134,3134,66,84,2020-02-02,2020-04-14,2021-12-08,3398,pendiente
3135,3135,51,344,2021-01-11,2020-03-22,2022-10-01,4936,cancelada
3136,3136,97,355,2020-03-25,2021-01-27,2021-02-28,6786,pendiente
3137,3137,76,63,2021-10-27,2023-12-08,2023-12-09,1317,pendiente
3138,3138,100,728,2020-06-14,2021-10-21,2021-10-22,9236,confirmada
3139,3139,81,66,2020-06-05,2023-09-26,2023-09-27,3623,pendiente
3140,3140,4,575,2022-08-21,2021-08-05,2023-08-19,6165,cancelada
3141,3141,22,424,2020-05-04,2023-12-20,2023-12-21,7019,pendiente
3142,3142,49,384,2024-05-02,2020-05-24,2020-05-25,7187,confirmada
3143,3143,5,656,2023-08-04,2021-04-24,2021-06-12,4603,confirmada
3144,3144,38,380,2021-09-12,2023-11-02,2023-11-03,3827,cancelada
3145,3145,62,201,2020-01-09,2023-10-24,2023-10-25,6977,confirmada
3146,3146,33,671,2022-02-14,2022-04-25,2022-04-26,9213,pendiente
3147,3147,93,216,2024-01-22,2022-04-25,2022-04-26,9966,confirmada
3148,3148,100,147,2021-12-06,2021-11-01,2022-08-15,3863,pendiente
3149,3149,74,986,2023-03-30,2023-05-07,2023-05-08,6346,confirmada
3150,3150,47,453,2020-09-20,2020-05-05,2024-04-07,9908,cancelada
3151,3151,34,511,2021-02-04,2022-08-07,2022-08-08,2272,pendiente
3152,3152,65,190,2024-01-08,2022-05-07,2022-05-08,8178,pendiente
3153,3153,4,738,2020-05-02,2023-07-21,2023-07-22,6020,pendiente
3154,3154,13,26,2022-06-07,2022-06-05,2022-06-06,3646,confirmada
3155,3155,14,381,2022-03-06,2021-04-02,2022-02-09,8681,confirmada
3156,3156,51,409,2023-12-06,2020-09-20,2021-07-11,916,cancelada
3157,3157,91,517,2020-10-04,2023-05-26,2023-05-27,5480,cancelada
3158,3158,90,376,2024-02-10,2020-03-30,2022-12-19,2980,cancelada
3159,3159,28,498,2021-05-07,2024-02-01,2024-02-02,6456,confirmada
3160,3160,97,951,2024-01-14,2022-01-04,2022-01-05,6298,cancelada
3161,3161,1,482,2022-12-31,2020-06-04,2021-11-07,4383,pendiente
3162,3162,82,957,2023-04-12,2021-05-04,2021-05-05,7182,confirmada
3163,3163,94,384,2022-07-22,2022-10-19,2022-10-20,8745,confirmada
3164,3164,17,34,2020-05-09,2024-06-28,2024-06-29,2834,confirmada
3165,3165,1,206,2021-10-27,2021-04-08,2022-01-09,3986,pendiente
3166,3166,6,404,2022-10-16,2020-09-23,2022-05-11,9636,confirmada
3167,3167,4,770,2022-03-19,2020-07-06,2021-08-25,5498,confirmada
3168,3168,22,366,2020-10-20,2022-07-25,2022-07-26,9571,pendiente
3169,3169,53,924,2023-12-03,2023-04-02,2023-04-03,8546,cancelada
3170,3170,86,894,2023-04-18,2023-10-11,2023-10-12,6833,confirmada
3171,3171,72,663,2021-03-11,2023-02-22,2023-10-25,6279,confirmada
3172,3172,3,541,2022-11-03,2023-04-22,2023-04-23,4904,cancelada
3173,3173,34,114,2023-05-19,2024-01-13,2024-01-14,4486,cancelada
3174,3174,7,754,2024-03-11,2021-05-08,2023-05-28,5687,confirmada
3175,3175,35,722,2022-11-14,2020-11-05,2023-07-24,2457,confirmada
3176,3176,89,508,2023-06-13,2020-07-30,2022-08-24,440,confirmada
3177,3177,39,342,2023-10-29,2021-05-10,2021-05-11,1487,pendiente
3178,3178,13,337,2023-09-21,2023-08-31,2023-09-01,4950,cancelada
3179,3179,20,673,2022-03-08,2022-09-17,2022-12-27,5934,cancelada
3180,3180,63,197,2023-05-23,2022-09-14,2022-09-15,6093,cancelada
3181,3181,99,590,2022-02-21,2020-02-19,2022-01-28,2962,confirmada
3182,3182,57,79,2020-09-24,2023-01-01,2023-03-03,6550,cancelada
3183,3183,53,946,2022-12-02,2020-10-02,2021-04-15,7544,confirmada
3184,3184,91,840,2024-05-16,2021-10-13,2021-10-14,3705,pendiente
3185,3185,81,20,2022-05-10,2020-01-11,2022-07-06,5949,confirmada
3186,3186,77,975,2023-05-09,2023-09-22,2023-09-23,863,pendiente
3187,3187,93,842,2023-07-24,2023-03-14,2023-08-19,5658,cancelada
3188,3188,92,917,2022-05-28,2023-03-05,2023-05-05,4502,pendiente
3189,3189,24,62,2023-12-07,2022-03-18,2022-03-19,9902,pendiente
3190,3190,97,958,2022-03-17,2020-12-27,2022-11-21,2512,pendiente
3191,3191,27,737,2023-01-10,2022-05-11,2022-05-12,2913,pendiente
3192,3192,98,879,2024-03-19,2020-04-16,2022-08-29,9276,pendiente
3193,3193,57,299,2021-01-25,2021-01-30,2023-03-20,7391,cancelada
3194,3194,14,469,2024-04-29,2024-06-06,2024-06-07,938,pendiente
3195,3195,94,624,2021-10-17,2021-03-11,2021-08-15,6084,cancelada
3196,3196,51,975,2023-06-18,2023-04-02,2024-01-24,4589,cancelada
3197,3197,95,668,2021-05-28,2023-11-09,2023-11-10,3001,pendiente
3198,3198,38,558,2023-02-06,2023-03-31,2023-04-01,3235,cancelada
3199,3199,91,221,2022-05-15,2024-07-03,2024-07-04,1924,cancelada
3200,3200,29,603,2021-06-16,2022-07-24,2022-07-25,5727,pendiente
3201,3201,92,936,2021-10-10,2023-05-14,2023-07-04,15,confirmada
3202,3202,29,637,2021-11-17,2020-01-05,2022-11-16,7145,cancelada
3203,3203,50,467,2022-11-15,2021-08-03,2021-08-04,9442,cancelada
3204,3204,10,255,2021-07-23,2021-03-27,2021-03-28,5151,cancelada
3205,3205,83,690,2020-03-30,2022-03-24,2022-03-25,1126,pendiente
3206,3206,27,96,2023-01-23,2023-08-04,2023-08-05,467,pendiente
3207,3207,78,167,2020-04-10,2022-04-13,2023-10-18,7557,confirmada
3208,3208,38,659,2023-11-03,2023-10-06,2023-10-07,4581,confirmada
3209,3209,68,514,2022-04-16,2021-06-05,2021-06-06,4675,pendiente
3210,3210,94,792,2021-03-15,2023-01-21,2023-05-21,2068,pendiente
3211,3211,62,452,2022-05-30,2021-04-14,2024-01-21,4391,pendiente
3212,3212,93,246,2022-07-07,2023-01-04,2023-01-05,5426,pendiente
3213,3213,57,628,2022-07-26,2023-10-07,2023-10-08,8,cancelada
3214,3214,30,874,2020-11-12,2024-03-25,2024-03-26,618,confirmada
3215,3215,56,602,2020-02-27,2021-04-10,2024-04-29,7622,confirmada
3216,3216,47,546,2023-03-11,2021-08-01,2021-08-02,7343,pendiente
3217,3217,83,512,2021-02-19,2023-12-18,2024-07-01,1587,pendiente
3218,3218,99,159,2021-12-10,2023-10-16,2023-10-17,9653,pendiente
3219,3219,9,236,2023-04-13,2024-07-02,2024-07-03,4794,cancelada
3220,3220,95,866,2020-05-19,2021-10-21,2021-11-18,8921,confirmada
3221,3221,35,88,2023-10-17,2021-11-11,2023-06-17,9661,cancelada
3222,3222,100,40,2022-03-13,2023-05-24,2023-05-25,6405,pendiente
3223,3223,14,307,2023-05-19,2023-05-07,2024-02-23,7137,pendiente
3224,3224,14,357,2024-07-02,2023-01-29,2024-04-15,9307,confirmada
3225,3225,52,287,2021-09-01,2021-06-15,2022-11-04,4337,confirmada
3226,3226,35,371,2023-05-13,2023-09-20,2023-09-21,1360,cancelada
3227,3227,5,69,2024-06-15,2022-11-24,2024-02-07,7279,confirmada
3228,3228,11,399,2022-07-08,2020-09-22,2023-04-26,5850,cancelada
3229,3229,62,94,2020-02-10,2021-01-27,2021-01-28,2645,pendiente
3230,3230,5,951,2020-01-30,2022-10-05,2022-10-06,6811,pendiente
3231,3231,6,322,2021-06-24,2020-05-16,2023-12-29,6232,confirmada
3232,3232,51,648,2022-10-21,2020-11-18,2020-11-19,2099,confirmada
3233,3233,92,206,2023-04-07,2021-01-01,2021-07-09,6497,confirmada
3234,3234,63,224,2022-09-26,2023-08-07,2023-08-28,2761,pendiente
3235,3235,2,466,2024-01-15,2022-03-30,2022-03-31,5317,confirmada
3236,3236,15,299,2021-01-22,2022-10-17,2022-10-31,7085,confirmada
3237,3237,51,331,2020-01-26,2021-01-19,2021-06-25,2785,confirmada
3238,3238,82,112,2021-10-09,2023-09-27,2023-09-28,846,cancelada
3239,3239,46,622,2020-03-06,2023-05-27,2023-05-28,1986,confirmada
3240,3240,94,109,2021-02-09,2020-08-03,2023-07-21,1250,cancelada
3241,3241,56,897,2022-10-10,2023-10-01,2023-10-02,3713,pendiente
3242,3242,75,6,2021-10-01,2024-02-13,2024-02-14,7553,cancelada
3243,3243,55,878,2022-05-18,2022-06-15,2024-06-10,6237,confirmada
3244,3244,91,477,2022-11-22,2023-04-19,2023-04-20,4657,cancelada
3245,3245,94,559,2021-01-27,2024-02-29,2024-03-01,1865,pendiente
3246,3246,77,790,2021-06-18,2021-08-13,2021-10-25,3555,confirmada
3247,3247,86,561,2024-06-12,2023-05-14,2024-06-22,2643,confirmada
3248,3248,83,250,2022-11-09,2023-08-27,2023-08-28,3651,confirmada
3249,3249,15,259,2023-01-31,2023-08-07,2023-08-08,9981,pendiente
3250,3250,20,743,2020-06-11,2022-05-30,2022-05-31,3252,confirmada
3251,3251,94,219,2024-07-06,2023-06-03,2023-06-04,956,confirmada
3252,3252,41,345,2020-01-09,2022-03-21,2022-03-22,6856,pendiente
3253,3253,94,904,2020-07-03,2023-10-10,2023-10-11,7933,cancelada
3254,3254,84,183,2024-05-26,2022-06-10,2022-10-10,5965,cancelada
3255,3255,75,107,2022-06-11,2021-04-06,2021-04-07,9968,pendiente
3256,3256,46,430,2020-07-12,2022-06-12,2022-06-13,5491,confirmada
3257,3257,4,515,2020-05-24,2020-04-25,2022-08-21,8524,confirmada
3258,3258,52,848,2023-06-23,2024-03-09,2024-03-10,3178,confirmada
3259,3259,59,983,2024-03-28,2021-04-07,2024-03-20,4366,cancelada
3260,3260,84,812,2020-10-16,2023-03-25,2023-03-26,4245,confirmada
3261,3261,56,848,2021-08-21,2021-07-28,2023-12-12,3035,pendiente
3262,3262,65,351,2022-04-06,2024-07-01,2024-07-02,8291,pendiente
3263,3263,35,652,2022-05-30,2020-06-23,2021-09-13,8586,cancelada
3264,3264,91,172,2023-03-04,2020-02-16,2022-08-17,3637,confirmada
3265,3265,74,810,2024-01-20,2022-02-05,2022-03-16,2215,cancelada
3266,3266,84,292,2022-10-02,2021-01-29,2024-02-12,6693,pendiente
3267,3267,15,781,2021-06-26,2020-02-01,2022-04-19,8799,cancelada
3268,3268,27,287,2022-03-02,2021-04-05,2021-04-06,2408,cancelada
3269,3269,25,950,2020-04-04,2020-12-20,2022-12-29,9341,cancelada
3270,3270,43,129,2023-04-30,2022-11-17,2022-11-18,8051,confirmada
3271,3271,89,893,2024-04-25,2022-12-04,2022-12-28,6568,confirmada
3272,3272,59,854,2020-11-09,2020-11-30,2023-01-29,9564,confirmada
3273,3273,33,102,2021-09-04,2022-12-23,2022-12-24,5596,pendiente
3274,3274,70,971,2023-06-18,2024-02-12,2024-02-13,9751,cancelada
3275,3275,44,627,2020-05-22,2021-11-20,2021-11-21,5916,cancelada
3276,3276,24,570,2023-08-30,2020-04-23,2022-06-14,2261,confirmada
3277,3277,54,309,2022-10-31,2023-06-20,2023-06-21,3679,cancelada
3278,3278,60,266,2020-01-20,2024-02-23,2024-02-24,3409,confirmada
3279,3279,38,953,2024-03-04,2023-06-14,2023-06-15,3484,confirmada
3280,3280,63,545,2020-02-09,2020-05-15,2021-02-13,8233,confirmada
3281,3281,56,224,2020-09-14,2022-03-03,2022-03-04,4159,confirmada
3282,3282,8,630,2022-01-31,2023-02-03,2023-10-19,1606,cancelada
3283,3283,1,637,2023-11-29,2023-03-22,2023-03-23,3197,cancelada
3284,3284,78,767,2023-03-03,2023-06-10,2023-06-11,4635,pendiente
3285,3285,47,148,2021-03-28,2021-01-16,2021-03-01,3226,confirmada
3286,3286,49,796,2021-07-26,2023-01-09,2023-01-10,2287,pendiente
3287,3287,43,207,2020-08-17,2022-06-07,2022-08-18,6475,pendiente
3288,3288,93,406,2020-05-31,2021-08-17,2021-08-18,4523,confirmada
3289,3289,66,543,2021-10-17,2020-04-13,2023-09-13,555,confirmada
3290,3290,85,520,2021-10-09,2024-01-17,2024-01-18,7288,pendiente
3291,3291,21,279,2021-11-11,2021-09-06,2022-02-02,4471,cancelada
3292,3292,25,212,2023-11-04,2020-06-05,2020-06-06,2639,cancelada
3293,3293,82,86,2024-06-30,2021-08-23,2023-05-15,1547,confirmada
3294,3294,59,552,2020-05-26,2024-06-03,2024-06-04,7747,cancelada
3295,3295,31,467,2024-07-03,2022-08-11,2022-08-12,3590,cancelada
3296,3296,70,206,2021-06-03,2024-04-13,2024-04-14,2710,pendiente
3297,3297,33,549,2020-11-06,2024-07-03,2024-07-04,5646,cancelada
3298,3298,30,692,2020-08-30,2022-04-28,2022-04-29,3722,pendiente
3299,3299,88,119,2021-04-25,2022-09-10,2024-02-20,4128,confirmada
3300,3300,50,121,2024-04-05,2024-05-16,2024-05-17,229,confirmada
3301,3301,38,651,2020-01-08,2021-02-08,2021-07-04,5972,pendiente
3302,3302,58,67,2022-05-06,2024-06-05,2024-06-06,8579,cancelada
3303,3303,34,166,2023-06-07,2022-07-31,2023-12-11,6813,confirmada
3304,3304,59,216,2020-11-20,2024-02-08,2024-02-09,45,pendiente
3305,3305,45,358,2024-03-13,2022-02-19,2022-07-17,5421,pendiente
3306,3306,44,140,2024-05-03,2020-02-06,2023-12-09,1653,confirmada
3307,3307,47,856,2022-03-19,2021-08-25,2021-08-26,4548,pendiente
3308,3308,4,689,2023-04-29,2022-10-03,2022-10-04,2351,pendiente
3309,3309,75,780,2022-11-19,2023-02-11,2023-04-04,8232,cancelada
3310,3310,2,377,2022-05-01,2022-02-03,2022-02-04,749,pendiente
3311,3311,52,193,2022-10-17,2021-01-02,2022-11-26,2167,pendiente
3312,3312,46,739,2023-09-02,2023-10-12,2023-10-13,1645,confirmada
3313,3313,31,850,2023-06-18,2022-12-08,2022-12-09,7820,pendiente
3314,3314,85,428,2020-07-28,2022-09-18,2022-09-19,6127,confirmada
3315,3315,20,913,2021-09-01,2023-12-01,2023-12-02,3567,pendiente
3316,3316,38,27,2021-04-22,2023-06-10,2023-06-11,2626,confirmada
3317,3317,17,532,2023-09-17,2020-02-08,2021-01-16,2295,pendiente
3318,3318,31,881,2022-03-17,2021-07-12,2022-12-03,2562,pendiente
3319,3319,64,13,2022-07-25,2024-06-18,2024-06-19,2816,confirmada
3320,3320,65,77,2022-11-05,2021-10-20,2021-10-21,9618,confirmada
3321,3321,56,340,2021-06-30,2023-06-07,2023-06-08,6599,confirmada
3322,3322,74,486,2021-04-25,2022-08-22,2022-10-01,3234,cancelada
3323,3323,84,45,2024-02-14,2023-01-26,2023-01-27,5615,cancelada
3324,3324,18,49,2022-05-02,2024-05-06,2024-05-07,4332,pendiente
3325,3325,72,287,2020-01-02,2022-07-11,2022-07-12,4554,pendiente
3326,3326,89,682,2023-05-15,2024-04-17,2024-04-18,4268,confirmada
3327,3327,38,994,2020-03-22,2023-12-04,2024-04-16,4500,confirmada
3328,3328,51,486,2023-12-02,2024-03-01,2024-03-02,8517,pendiente
3329,3329,3,602,2021-02-06,2024-05-18,2024-05-19,2877,cancelada
3330,3330,22,864,2021-11-04,2023-08-17,2023-08-18,4740,confirmada
3331,3331,99,436,2020-07-14,2020-12-02,2022-01-11,3955,confirmada
3332,3332,91,217,2022-07-22,2022-03-05,2022-03-06,4161,pendiente
3333,3333,10,928,2023-06-28,2022-09-28,2023-05-11,1443,confirmada
3334,3334,69,884,2022-09-16,2022-05-04,2022-05-05,5492,cancelada
3335,3335,8,47,2022-05-20,2020-10-18,2023-02-04,8251,cancelada
3336,3336,14,38,2022-07-14,2021-02-19,2022-12-03,4005,confirmada
3337,3337,13,143,2024-01-09,2020-01-14,2022-01-13,7552,cancelada
3338,3338,20,243,2021-11-09,2022-02-21,2022-02-22,741,cancelada
3339,3339,67,686,2022-08-12,2021-09-28,2021-09-29,731,pendiente
3340,3340,9,289,2020-08-17,2022-12-30,2023-11-02,9277,confirmada
3341,3341,62,249,2023-12-28,2020-05-22,2023-02-25,6385,pendiente
3342,3342,15,230,2022-04-26,2021-04-04,2021-09-22,7314,pendiente
3343,3343,91,438,2020-04-28,2022-10-28,2024-06-09,423,cancelada
3344,3344,66,749,2023-09-27,2022-08-29,2022-08-30,4662,pendiente
3345,3345,45,363,2023-09-07,2022-06-13,2023-12-11,842,cancelada
3346,3346,96,753,2024-04-17,2023-09-05,2023-09-06,9589,confirmada
3347,3347,66,209,2024-05-10,2023-11-28,2023-11-29,356,pendiente
3348,3348,93,50,2022-01-25,2021-06-07,2021-07-02,471,pendiente
3349,3349,65,369,2022-09-07,2020-01-01,2021-04-01,2560,cancelada
3350,3350,25,193,2022-12-26,2023-01-10,2023-07-20,2688,pendiente
3351,3351,9,338,2021-01-19,2021-12-19,2021-12-20,9787,cancelada
3352,3352,69,295,2020-10-21,2020-06-30,2021-03-20,2102,pendiente
3353,3353,4,451,2023-07-19,2021-04-04,2021-04-05,3778,confirmada
3354,3354,50,678,2020-06-10,2023-05-29,2023-05-30,8883,cancelada
3355,3355,89,156,2022-10-21,2021-07-25,2021-07-26,745,confirmada
3356,3356,9,877,2023-03-19,2023-10-26,2023-10-27,6438,cancelada
3357,3357,79,908,2021-11-24,2021-10-02,2022-02-11,7989,cancelada
3358,3358,42,66,2023-03-10,2024-01-29,2024-01-30,1985,cancelada
3359,3359,22,975,2020-07-26,2024-01-05,2024-01-06,7999,confirmada
3360,3360,44,919,2021-01-02,2024-03-25,2024-03-26,1142,confirmada
3361,3361,20,115,2020-10-23,2022-09-11,2023-11-22,3071,pendiente
3362,3362,25,79,2020-08-03,2024-02-15,2024-04-27,747,pendiente
3363,3363,97,155,2023-09-29,2020-01-18,2023-05-29,9336,pendiente
3364,3364,69,251,2023-11-23,2022-06-15,2024-01-14,5674,pendiente
3365,3365,30,380,2022-09-04,2022-12-13,2022-12-14,924,cancelada
3366,3366,84,907,2022-08-23,2021-02-04,2022-04-16,9626,pendiente
3367,3367,75,870,2020-04-29,2022-04-29,2022-04-30,1958,pendiente
3368,3368,79,156,2022-01-05,2022-01-29,2022-12-23,8118,confirmada
3369,3369,76,773,2021-05-14,2022-04-03,2023-11-11,7004,pendiente
3370,3370,84,300,2021-02-06,2020-04-21,2024-06-22,7291,confirmada
3371,3371,62,944,2022-12-04,2022-03-10,2022-03-11,4724,pendiente
3372,3372,72,746,2023-02-22,2020-05-11,2020-09-05,8571,cancelada
3373,3373,72,646,2023-10-31,2023-06-12,2023-06-13,6931,pendiente
3374,3374,77,435,2024-04-18,2023-03-21,2023-03-22,305,confirmada
3375,3375,84,29,2020-11-15,2023-01-18,2023-12-01,2873,confirmada
3376,3376,8,716,2023-01-20,2020-06-06,2022-05-31,1614,cancelada
3377,3377,58,210,2020-10-10,2021-12-02,2021-12-03,2218,confirmada
3378,3378,48,232,2020-05-28,2022-02-12,2022-02-13,5110,pendiente
3379,3379,50,80,2023-01-20,2021-10-24,2023-02-07,8715,cancelada
3380,3380,97,166,2024-06-15,2022-04-21,2022-04-22,9706,pendiente
3381,3381,66,126,2023-05-28,2023-09-02,2024-06-03,9185,cancelada
3382,3382,74,822,2022-08-08,2020-05-20,2021-05-21,3080,confirmada
3383,3383,99,975,2024-05-12,2020-10-30,2022-12-23,7372,pendiente
3384,3384,57,504,2024-03-03,2024-03-27,2024-03-28,6452,cancelada
3385,3385,22,190,2023-11-28,2021-08-22,2021-08-23,6909,cancelada
3386,3386,11,664,2022-07-13,2023-08-08,2023-08-09,8722,pendiente
3387,3387,99,332,2020-07-02,2024-03-10,2024-03-11,9983,pendiente
3388,3388,9,969,2023-03-12,2023-05-29,2023-05-30,3495,cancelada
3389,3389,91,449,2020-04-04,2024-03-13,2024-03-14,5982,pendiente
3390,3390,15,447,2023-02-03,2020-06-12,2022-12-14,270,confirmada
3391,3391,22,828,2022-11-26,2020-11-06,2023-11-16,7315,pendiente
3392,3392,52,830,2021-09-06,2023-04-10,2023-04-11,102,cancelada
3393,3393,8,597,2022-03-03,2022-01-24,2022-10-24,3572,confirmada
3394,3394,61,4,2023-08-24,2022-11-06,2022-11-07,1415,confirmada
3395,3395,100,44,2021-03-14,2021-01-07,2021-01-08,5449,confirmada
3396,3396,84,478,2021-11-03,2022-10-01,2022-10-02,3530,cancelada
3397,3397,66,905,2021-02-08,2023-05-02,2023-05-03,6717,confirmada
3398,3398,11,800,2024-05-18,2022-04-11,2022-04-12,854,cancelada
3399,3399,96,951,2024-03-16,2021-04-28,2024-03-17,6879,pendiente
3400,3400,51,167,2020-06-14,2023-06-17,2023-06-18,6806,confirmada
3401,3401,57,541,2021-03-25,2022-05-01,2022-05-02,8188,confirmada
3402,3402,92,541,2021-02-22,2020-07-01,2020-07-22,7177,cancelada
3403,3403,84,96,2020-04-26,2021-01-17,2021-01-18,3366,cancelada
3404,3404,1,365,2021-07-23,2022-10-06,2022-10-07,5518,pendiente
3405,3405,8,531,2023-01-01,2022-08-07,2022-08-08,8468,confirmada
